Unnamed: 0,class_hits,function_hits,variable_hits,string_hits,comment_hits,docstring_hits,trained_on
zenseact/development_kit/plot_polygons_annot_on_image.py,0.0,0.0,0.1666666666666666,0.4666666666666667,1.0,0.3333333333333333,1
zomglings/moonworm/cu_current_cuts.py,1.0,0.375,0.2333333333333333,0.5714285714285714,0.0,0.0,0
99611400/SdustDataBaseExperiment/view.py,0.0,0.5,0.0,0.0,0.0,0.0,1
3Cement/TO-DO-List-Django/forms.py,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0
zuzak/UK-Polling-Stations/factories.py,1.0,0.0,0.0,0.0,0.0,0.0,0
71nn/hadoop-yarn-api-python-client/test_application_master.py,0.0,0.2777777777777778,1.0,0.5,1.0,0.0,0
zztin/SingleCellMultiOmics/version.py,0.0,0.0,0.0,1.0,0.0,0.0,0
33du/blogging-with-django/0003_comment_parent_id.py,1.0,0.0,1.0,0.75,1.0,0.0,1
ALISA199812/Circulating-book-stack/signup.py,0.5,0.8571428571428571,0.5862068965517241,0.4242424242424242,0.6666666666666666,0.0,1
921kiyo/symbolic-rl/gapworld.py,1.0,0.6666666666666666,0.5,0.4615384615384615,0.6666666666666666,0.5,1
zihaoliu123/Feature-Distillation-DNN-Oriented-JPEG-Compression-Against-Adversarial-Examples/extract_weights.py,0.0,1.0,0.2,0.4210526315789473,1.0,1.0,1
559Labs/M3U8-Creator/0001_initial.py,1.0,0.0,0.2333333333333333,0.4,1.0,0.0,0
zopefoundation/zope.pluggableauth/httpplugins.py,0.6666666666666666,0.5,0.16,0.2258064516129032,0.2,0.8,0
ziqi-zhang/generative_adversary/sn.py,0.0,0.5,0.3888888888888889,0.0,0.75,0.0,1
zhangyuwangumass/General-Data-Driven-Adaptive-Learning/gmm.py,1.0,0.2,0.4358974358974359,1.0,0.4,0.0,1
zhangyuwangumass/General-Data-Driven-Adaptive-Learning/collate.py,0.0,0.0,0.2352941176470588,0.2631578947368421,0.2,1.0,1
zotapay/python-sdk/payout_response.py,0.6666666666666666,0.8571428571428571,0.2857142857142857,0.3076923076923077,0.0,0.8,1
2529342549/turtlebot3_m_learning/simulation_stage_dyanmic_respawnGoal.py,0.0,0.5,0.282051282051282,0.7368421052631579,0.6,0.0,1
zhongzisha/py-faster-rcnn/assemble_imagenet_train.py,0.0,1.0,0.5714285714285714,0.4642857142857143,0.3333333333333333,0.0,1
AFP99/rpicore/p2p_pos_fakestake_accepted.py,1.0,0.0,0.1111111111111111,0.3571428571428571,0.5833333333333334,0.0,1
zxcvf/cloudinsight-agent/platform.py,1.0,0.3333333333333333,0.1818181818181818,0.3181818181818182,0.5714285714285714,0.6666666666666666,1
4molybdenum2/sunpy/mapsequenceanimator.py,1.0,0.4444444444444444,0.0714285714285714,0.5294117647058824,0.7777777777777778,0.25,1
00krishna-tools/pydhs/2_build_wealth_intersection_table.py,0.0,1.0,0.5,0.6,0.0,0.0,0
5aurabhpathak/src/singleface.py,0.0,1.0,0.6,0.5714285714285714,0.5,0.0,1
AKSharma01/adminFilterPanel/techpacks2.py,1.0,0.5,0.15625,0.4705882352941176,0.4883720930232558,0.0,1
zidingz/h2o-3/pyunit_automl_params_attributes.py,0.0,0.75,0.2,0.6428571428571429,0.0,0.0,1
zidarsk8/aoc2020/aoc11.py,0.0,0.5833333333333334,0.2916666666666667,0.4117647058823529,0.125,0.0,0
2bitoperations/Adafruit_Blinka_Displayio/bitmap.py,1.0,0.4615384615384615,0.2666666666666666,0.2105263157894736,0.4736842105263157,0.625,1
zihaoliu123/Feature-Distillation-DNN-Oriented-JPEG-Compression-Against-Adversarial-Examples/predict_checkpoint.py,0.0,1.0,0.4375,0.6666666666666666,0.0,0.0,1
13927729580/h2o-3/gen_targetencoder.py,0.0,0.0,0.1428571428571428,0.3333333333333333,0.0,0.5,0
zuka011/Data_Structures/test_singly_linked_list.py,0.5,0.4705882352941176,0.2121212121212121,0.25,0.0,0.0,0
zobayer1/flask-tutorial/setup.py,0.0,0.0,0.25,0.7272727272727273,0.0,0.0,1
zzacharo/cds-books/test_safari_dojson.py,0.0,0.6666666666666666,0.2222222222222222,0.3095238095238095,0.0,0.25,0
zgcanfly/devops/forms.py,0.6666666666666666,0.0,0.2,0.1666666666666666,0.5,1.0,1
zhcui/sparse/utils.py,0.5,0.55,0.2307692307692307,0.5454545454545454,0.25,0.6666666666666666,1
ztamas83/PyLoxone/const.py,0.0,0.0,0.1186440677966101,0.2340425531914893,0.0625,0.5,1
znhv/brainstorm/test_main.py,0.0,0.0,0.25,0.0,0.0,0.0,1
14H034160212/deeplogic/utils.py,0.1666666666666666,0.44,0.3111111111111111,0.4137931034482758,0.4545454545454545,0.7,1
zzprice/tqsdk-python/gridtrading.py,0.0,1.0,0.7333333333333333,0.5454545454545454,0.3478260869565217,0.0,1
1289-tyrant/mypy/exceptions.py,0.0,0.6666666666666666,0.0909090909090909,0.5,0.7142857142857143,1.0,1
ANamelessDrake/jblib/dir_libs.py,0.5,0.6666666666666666,1.0,0.5,0.0,0.0,1
zhiyiYo/SSD/data_increase.py,0.0,0.0,0.2727272727272727,0.6111111111111112,0.0,0.0,1
AIasd/pymoo/so_direct.py,0.5,0.8181818181818182,0.1707317073170731,0.1818181818181818,0.6111111111111112,0.0,1
zlqm/django_improved_view/test_jwt.py,0.0,0.3636363636363636,0.3684210526315789,0.4375,0.6,0.0,1
0mars/mailgun-sdk/api.py,0.5,0.75,0.2857142857142857,0.1666666666666666,0.0,0.6666666666666666,1
zzg-971030/PaddleNLP/imdb.py,1.0,0.0,0.1875,0.5294117647058824,0.8181818181818182,0.3333333333333333,1
zhangxiaosong18/LTM/base_matcher.py,1.0,0.5,0.0,0.0,0.0,0.0,0
0bill0/exercises_python_int_cc_python/fizz.py,0.0,0.0,0.0,0.5,0.0,0.0,0
4thefall3n/UMBRA-master_v1.4.0/check-doc.py,0.0,1.0,0.7142857142857143,0.7692307692307693,0.5,0.0,1
02TheBear/Discord_bot/func_randomint.py,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1
zhoufengfan/MMT-plus/personX.py,1.0,0.6666666666666666,0.2941176470588235,0.2,0.2222222222222222,0.5,1
A-LinCui/DLtorch/Cifar10.py,0.5,0.0,0.6666666666666666,0.7272727272727273,1.0,0.0,1
154544017/PetrarchChineseServer/test.py,0.0,0.0,0.0,1.0,0.0,0.0,0
9Mad-Max5/RSScrawler/imdb.py,0.0,0.5,0.125,0.4285714285714285,0.6666666666666666,0.0,1
84KaliPleXon3/AndroidViewClient/setup.py,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,1
2bitoperations/Adafruit_Blinka_Displayio/setup.py,0.0,0.0,0.4736842105263157,0.4090909090909091,0.6666666666666666,0.0,1
AbdulMutakabbir/CCH-manufacturing-facility-simulator/QQPlot.py,0.0,0.25,0.4285714285714285,0.5714285714285714,0.0,0.0,0
zhaoya188/mars/build_ios.py,0.0,0.8333333333333334,0.5454545454545454,0.4857142857142857,1.0,0.0,0
zhongwuzw/llvm-project/TestMultilineNavigation.py,0.5,0.5,0.3333333333333333,0.1818181818181818,0.2222222222222222,0.25,1
zhou7rui/algorithm/heap_sort.py,0.0,0.5,0.4285714285714285,1.0,1.0,0.0,1
zjuysw/memo/dataIO.py,0.0,0.8,0.1612903225806451,0.2727272727272727,0.4,0.75,1
zhephirothz/koki/admin.py,1.0,0.0,0.5,0.6666666666666666,0.0,0.0,0
0xricksanchez/PyJFuzz/test_pjf_server.py,1.0,0.3333333333333333,0.0,0.5,0.0,1.0,1
zkbt/rainbow-connection/blank.py,0.0,0.5,0.0,0.0,0.0,0.0,0
20171130/openfold/utils.py,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0
zongyue-lu/pytorch-unet-family/unet.py,0.5,0.625,0.4545454545454545,0.5,0.0,0.0,1
zhongmicai/pacbio_variant_caller_from_3rdReads/LoadGenericChemistry.py,0.0,0.6,0.6153846153846154,0.9166666666666666,0.0,1.0,1
4YouSee-Suporte/4youseewebhook/urls.py,0.0,0.0,0.75,0.3,0.0,0.0,0
zhy0216/Conuread/popfeedsite.py,0.0,0.0,0.2222222222222222,0.3333333333333333,1.0,0.0,1
zrxbeijing/NewsTrader/pipelines.py,0.0,0.5,0.5,1.0,0.0,0.0,0
ADpDinamo/site/0012_user_tos.py,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1
zircote/aurora/test_disk.py,0.5,0.3333333333333333,0.6,0.8,0.6153846153846154,0.0,1
zavolanlab/htsinfer/test_subset_fastq.py,1.0,0.2222222222222222,0.1578947368421052,0.0,0.0,0.375,0
zimoqingfeng/UMOP/umop_swin-B_fpn_2x_coco_mstrain.py,0.0,0.0,0.0,0.5,0.0,0.0,1
zxg3017/CUSE-Net/calculate_MIOU_PA.py,0.0,0.2,0.2916666666666667,0.0,0.3,0.0,1
AISyLab/side-channel-attacks/test_loghandler.py,1.0,0.4166666666666667,0.3043478260869565,0.4642857142857143,0.2666666666666666,0.5555555555555556,1
zopefoundation/DocumentTemplate/DT_Try.py,0.0,0.9,0.2941176470588235,0.3,0.3548387096774194,0.0,1
9Lukas5/ds100bot/RW.py,0.5,0.6,0.3333333333333333,0.5,0.5,1.0,1
18F/notice-and-comment/basic_auth.py,0.0,0.5,0.0,0.0,0.0,1.0,1
zhuth/jindai/facedetectcnn.py,0.0,0.0,0.3333333333333333,0.5,0.5789473684210527,0.0,1
zhearing/SqueezeSeg/arrange.py,0.0,0.8461538461538461,0.3555555555555555,0.5294117647058824,0.0,0.0,0
AAChartModel/AACharts-PyQt/AAZonesElement.py,0.0,0.75,1.0,0.0,0.0,0.0,0
zhaolongkzz/ROS/xsens_tf_pub.py,0.0,0.0,0.55,0.5333333333333333,0.6,0.0,1
42pde-bakk/DSLR/scatter_plot.py,0.0,1.0,0.25,0.75,0.0,0.0,0
zevix/kivy3dgui/fbowidget.py,1.0,0.5454545454545454,0.3076923076923077,0.5,0.3571428571428571,1.0,1
ADrozdova/ASR/add_noise.py,0.5,0.5,0.3529411764705882,0.5,0.0,0.0,1
zieadshabkalieh/zieadshabkalieh-oauth2clientziead/apps.py,0.5,0.0,0.0,0.8571428571428571,0.8333333333333334,1.0,0
0x1d00ffff/0xbtc-discord-price-bot/merklex.py,1.0,0.3333333333333333,0.5,0.3076923076923077,0.0,0.0,0
0xaf1f/cactus/commonTest.py,0.4285714285714285,0.7142857142857143,0.45,0.3529411764705882,0.5,0.0,1
zopefoundation/zope.app.preference/__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,1
1A7med/weights/2l_.py,0.0,0.0,0.6666666666666666,0.5833333333333334,1.0,1.0,1
zopefoundation/DocumentTemplate/DT_Return.py,0.0,0.5,0.1666666666666666,0.5,0.3636363636363636,0.0,0
zija1504/cashit/model.py,1.0,0.0,0.0,0.0909090909090909,0.0,0.4,1
AI-remote-sensing/xview2_1st_place_solution/get_result_from_db.py,0.0,0.0,0.875,0.7142857142857143,1.0,0.0,1
zxChouSean/crispr_bedict_reproduce/demo_seqs.py,0.0,0.0,0.3214285714285714,0.4444444444444444,0.5882352941176471,0.0,1
zzacharo/invenio-app-ils/version.py,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0
AIS-Bonn/sl-cutscenes/process_textures.py,0.0,1.0,0.3888888888888889,0.3714285714285714,0.7142857142857143,0.0,1
zitterbewegung/modeldb/__init__.py,0.0,0.0,1.0,1.0,0.0,0.0,0
4AI/TDEER/lstm_crf.py,0.5,0.6666666666666666,0.4285714285714285,0.0,1.0,0.0,1
A-Hilaly/zilean/_greww_config.py,0.0,0.0,0.75,0.5,0.0,0.0,0
zwscode/leetcode/39-combination-sum.py,0.0,0.75,0.6666666666666666,0.0,0.0,0.0,0
15five/django-pg-zero-downtime-migrations/0033_drop_btree_index_with_condition.py,0.5,0.0,1.0,1.0,1.0,0.0,1
zhzxdev/sjtuaicamp2020r2/Line.py,0.0,0.2,0.4615384615384615,0.25,0.625,0.5,1
zkbt/rainbow-connection/test_atmospheres.py,0.0,0.0,0.1666666666666666,0.8333333333333334,0.0,0.0,0
zhenghaohui/memory/tui.py,0.5,0.5555555555555556,0.5,0.5,1.0,0.0,1
APHA-CSU/BovTB-nf/read_stats_tests.py,0.5,0.5,0.5,0.3076923076923077,0.0,1.0,1
AK1RA810/myscripts/ftpin.py,0.0,0.0,0.8,0.5714285714285714,0.0,0.0,1
zseymour/boardgamegeek/test_guild.py,0.0,0.125,0.25,0.4,0.2,0.0,1
zhaochuanyun/text-detection-ctpn/text_proposal_connector_oriented.py,1.0,0.6666666666666666,0.1282051282051282,0.5,0.2692307692307692,1.0,1
2443391447/nonebot2/cos.py,0.0,0.6666666666666666,0.25,0.375,0.25,0.0,1
ALIENK9/Kuzushiji-recognition/ModelYOLO.py,0.0,0.75,0.3939393939393939,0.3703703703703703,0.6,0.8,1
AAU-projects/P5-food-dispenser/image_processing.py,0.5,0.2222222222222222,0.4848484848484848,0.5714285714285714,0.55,0.0,1
zyzisyz/Cognitive-SpeakerRecognition-Python/PrintAllProfiles.py,0.0,1.0,0.5,0.8888888888888888,0.0,1.0,1
5had3z/pytorch/print_latest_commits.py,0.0,0.75,0.3636363636363636,0.75,0.0,0.0,0
zig1000/schem/level.py,0.625,0.4444444444444444,0.2105263157894736,0.417910447761194,0.25,0.5,1
zhumakova/Django/0006_profile_sale_amount.py,1.0,0.0,0.8,0.3333333333333333,1.0,0.0,1
8area8/plenkton-api/config.py,1.0,0.0,0.0714285714285714,0.5789473684210527,0.0,0.0,1
AIandSocialGoodLab/PAWS/check_consistency.py,0.0,0.0,0.25,1.0,0.0,0.0,0
zongyue-lu/pytorch-unet-family/resunet.py,0.5,0.5,0.3076923076923077,0.75,0.7142857142857143,0.0,1
zzpwahaha/ARC-Alkali-Rydberg-Calculator/setup.py,0.0,0.0,0.6,0.5416666666666666,0.5,0.0,1
zpace/AstroPaint/test_Canvas.py,0.0,0.1111111111111111,0.25,0.0666666666666666,0.3333333333333333,0.8571428571428571,1
zgyangleo/GeneralImageProcessing/nn_interpolate.py,0.0,0.0,0.5454545454545454,0.6666666666666666,0.25,0.0,1
1930346/SmartNet/payment_detail.py,0.0,1.0,0.2,0.5,0.7142857142857143,1.0,1
27Saumya/next/__main__.py,0.0,1.0,1.0,1.0,0.0,0.0,0
zopefoundation/zope.app.component/vocabulary.py,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0
AK391/PaddleSpeech/synthesize_e2e_en.py,0.0,1.0,0.3396226415094339,0.4878048780487805,0.7857142857142857,0.0,1
zhuyuanhao/mmcv/__init__.py,0.0,0.0,1.0,0.4166666666666667,0.0,0.0,1
3D-Beacons/3d-beacons-hub-api/utils.py,0.5,0.2,0.4,0.8,0.0,1.0,1
zeta1999/Gradient-Free-Optimizers/__init__.py,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,1
7seven7lst/recipe-app-api/0003_ingredient.py,1.0,0.0,0.7142857142857143,0.8,1.0,0.0,1
zmarko/nessusbeat/test_base.py,1.0,0.5,0.5,0.6666666666666666,0.0,1.0,1
zuojilei/ECommerceCrawlers/create_task.py,0.0,0.3333333333333333,0.3076923076923077,0.5555555555555556,0.0,0.0,1
zzazzdzz/fools2019/compiler.py,0.0,0.7,0.238095238095238,0.3529411764705882,0.0,1.0,1
zerostwo/sicauer/utils.py,0.0,0.5294117647058824,0.3541666666666667,0.5833333333333334,0.0,0.0,1
AJPoulter-Soton/srup/test_keyex_returns.py,0.0,0.2857142857142857,0.3157894736842105,0.2727272727272727,1.0,0.0,1
42-AI/TCP-Unity-Client/defines.py,1.0,0.0,0.25,0.35,0.3157894736842105,0.0,0
zibinpan/DL_project/C2_DTLZ2.py,1.0,0.1666666666666666,0.3,1.0,0.3888888888888889,0.0,1
ziotibia81/home-assistant/asuswrt.py,0.6666666666666666,0.5,0.5625,0.2,0.5,0.625,1
zhuzhucute/LicensePlateRec/torch_utils.py,0.0,0.3636363636363636,0.175,0.1538461538461538,0.217391304347826,0.0,1
zyloveslego/PyWeChatSpy/example_rpc_server.py,0.0,0.0,0.3684210526315789,0.2857142857142857,0.0,0.0,1
7coil/gutingui/image.py,1.0,0.7777777777777778,0.1666666666666666,0.1666666666666666,0.3333333333333333,1.0,1
71nn/hadoop-yarn-api-python-client/test_base.py,1.0,0.3333333333333333,0.3125,0.25,0.0,0.0,1
0uO/UNMT-SPR/optimize.py,0.0,0.5,0.1428571428571428,1.0,0.3333333333333333,0.0,1
4k4xs4pH1r3/speakeasy/com.py,0.5,0.25,0.087719298245614,0.2727272727272727,0.0,0.0,1
zheng-zy/book_crawler/pipelines.py,0.0,0.5,0.0,0.0,0.2,0.0,0
zifter/projecteuler/t14.py,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,1
zwang132/espnet/tts_utils.py,0.0,0.0,0.1714285714285714,0.4782608695652174,0.5,1.0,1
zhangting2020/AutoDL/voting.py,0.0,0.0,0.8333333333333334,1.0,0.0,0.0,0
zfoleyfisher-tableau/TabPy/test_service_info_handler.py,0.6,0.3846153846153846,0.2333333333333333,0.4390243902439024,0.0,0.0,0
ARLab-VT/VT-Natural-Motion-Processing/train-seq2seq.py,0.0,1.0,0.3188405797101449,0.4385964912280701,0.4,0.0,1
zenly/visibility/forms.py,0.5,0.0,0.0,1.0,0.0,0.0,0
zzprice/tqsdk-python/t60.py,0.0,0.0,0.5,0.7142857142857143,0.3333333333333333,0.0,1
zfoleyfisher-tableau/TabPy/upload_destination_handler.py,1.0,0.5,0.3333333333333333,1.0,0.0,0.0,0
znhv/brainstorm/colors.py,0.0,0.0,0.5,0.2631578947368421,0.5,0.0,1
ACyong/profiteer_rpc/client.py,0.0,0.0,0.2,0.0,0.0,0.0,1
2006GTO/recipes-app-api/0001_initial.py,1.0,0.0,0.4615384615384615,0.4166666666666667,1.0,0.0,1
2529342549/turtlebot3_m_learning/tf_broadcaster.py,0.0,1.0,0.25,0.6666666666666666,0.1538461538461538,0.0,1
zhuyuanmao/timer/settings.py,0.0,0.0,0.85,0.6122448979591837,0.6,1.0,1
ADYason/hammer_systems_test/manage.py,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,1
zordsdavini/qtile/clock.py,1.0,0.8,0.1666666666666666,0.5714285714285714,0.5416666666666666,1.0,1
52Sarah/play-song/test_playsong.py,0.0,0.5555555555555556,0.2,0.4545454545454545,0.5,0.6666666666666666,1
ADKosm/Recipes/0006_auto_20161211_1735.py,1.0,0.0,0.5714285714285714,0.3333333333333333,1.0,0.0,1
AJB0211/BanditSim/epsilon_greedy.py,0.0,0.0,0.0,0.0,0.0,0.0,0
2435191/rumpsWithNotifications/test_notifications.py,0.2,0.2352941176470588,0.32,0.25,1.0,0.6,1
zhumakova/Django/0003_alter_service_master.py,1.0,0.0,1.0,0.5,1.0,0.0,1
900Bill/pgo/exceptions.py,0.125,0.0,0.0,0.5,0.0,1.0,0
zpengc/image-search-system-CBIR-/inv.py,0.0,0.3333333333333333,0.4285714285714285,0.1666666666666666,0.8333333333333334,0.0,1
zhjohn925/code_snippets/models.py,0.5,0.0,0.2857142857142857,0.0,1.0,0.0,1
ANI717/ANI717_Robotics/gamepad_launch.py,0.0,0.0,0.375,0.4375,0.3333333333333333,0.0,1
zwang132/espnet/lm_train.py,0.0,1.0,0.2045454545454545,0.2666666666666666,0.1176470588235294,0.0,1
zhoukangcn/submarine/exceptions.py,0.6,0.75,0.32,0.4545454545454545,0.6875,0.6666666666666666,1
AHULiuYang/WHIN-CSL/build_graph.py,0.0,0.6666666666666666,0.25,0.3076923076923077,0.0,0.0,0
84KaliPleXon3/AndroidViewClient/viewclientwrapper.py,1.0,0.1818181818181818,0.2222222222222222,0.5,1.0,0.8333333333333334,1
zxcvf/cloudinsight-agent/containers.py,0.0,0.75,0.0,1.0,0.2857142857142857,0.0,0
0xa5a5/PQClean/test_char.py,0.0,0.6,0.1666666666666666,0.5,0.25,1.0,1
2529342549/turtlebot3_m_learning/changing_layout.py,0.0,0.5,0.0,0.6666666666666666,1.0,0.0,1
zzacharo/invenio-app-ils/test_front_page.py,0.0,0.5,1.0,0.0,0.0,0.5,0
AGaliciaMartinez/qutip-tensornetwork/mul.py,0.0,1.0,1.0,0.5,0.0,1.0,1
zinic/python-cfw/setup.py,0.0,0.0,0.75,0.4285714285714285,0.0,0.0,1
zjurelinac/FM-Radio/__init__.py,0.0,0.0,0.8,0.3333333333333333,0.0,0.0,0
zjlww/dsp/_cqt.py,0.0,0.0,0.2857142857142857,0.5,0.5,1.0,1
666Chao666/covid19-severity-prediction/clean.py,0.0,0.0,0.6666666666666666,0.5333333333333333,0.8,0.0,1
zoonong/2021-dgulion-simbathon/manage.py,0.0,1.0,1.0,0.1428571428571428,1.0,1.0,1
zhangxiaosong18/LTM/giou_loss.py,0.0,1.0,0.3103448275862069,0.75,0.0,1.0,1
zyhhhy/CellDet/LoadDataTotal.py,0.5,0.625,0.2777777777777778,0.8,0.0,0.0,1
zztin/SingleCellMultiOmics/methylationtab_to_bed.py,0.0,0.0,0.5,0.6086956521739131,0.2,0.0,1
ziimiin14/rpg_dvs_ros_modifed/convert_pth_to_trtpth.py,0.0,0.0,0.4210526315789473,1.0,1.0,0.0,1
zhongzisha/py-faster-rcnn/isprs_statistics.py,0.0,0.0,0.5,0.5,1.0,0.0,1
AAChartModel/AACharts-PyQt/AAStyle.py,1.0,0.675,0.2962962962962963,0.3333333333333333,0.0,0.0,0
zheya08/adx-db-api/context.py,0.0,0.0,0.0,1.0,0.0,0.0,1
AAHelper/AAHelper/utils.py,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0
ADpDinamo/site/admin.py,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0
